-6.86  -6.48986   -0.179462
-6.84  -6.51821   -0.170379
-6.82  -6.54643   -0.164097
-6.8  -6.57455   -0.160161
-6.78  -6.60269   -0.158259
-6.76  -6.63097   -0.158196
-6.74  -6.65956   -0.159873
-6.72  -6.6886   -0.163277
-6.7  -6.71829   -0.168478
-6.68  -6.74879   -0.175632
-6.66  -6.78029   -0.184994
-6.64  -6.81295   -0.196937
-6.62  -6.84693   -0.211982
-6.6  -6.88232   -0.230843
-6.58  -6.91912   -0.254491
-6.56  -6.95712   -0.284226
-6.54  -6.99573   -0.321773
-6.52  -7.03369   -0.369348
-6.5  -7.06851   -0.429632
-6.48  -7.09569   -0.505418
-6.46  -7.10759   -0.598481
-6.44  -7.09281   -0.706915
-6.42  -7.03782   -0.820606
-6.4  -6.93421   -0.917324
-6.38  -6.79103   -0.967294
-6.36  -6.63953   -0.951386
-6.34  -6.51671   -0.87747
-6.32  -6.44223   -0.773356
-6.3  -6.41406   -0.666171
-6.28  -6.4197   -0.571356
-6.26  -6.44634   -0.493956
-6.24  -6.48472   -0.433496
-6.22  -6.5291   -0.387531
-6.2  -6.5763   -0.353368
-6.18  -6.62464   -0.328709
-6.16  -6.67339   -0.311782
-6.14  -6.72231   -0.30132
-6.12  -6.77144   -0.296477
-6.1  -6.821   -0.296765
-6.08  -6.87126   -0.302006
-6.06  -6.92254   -0.312311
-6.04  -6.97517   -0.328091
-6.02  -7.02943   -0.350083
-6  -7.08552   -0.379419
-5.98  -7.14341   -0.417722
-5.96  -7.2027   -0.467237
-5.94  -7.2623   -0.530981
-5.92  -7.31978   -0.612849
-5.9  -7.3705   -0.71752
-5.88  -7.40601   -0.849724
-5.86  -7.41227   -1.01202
-5.84  -7.36865   -1.19973
-5.82  -7.25176   -1.39283
-5.8  -7.04955   -1.55002
-5.78  -6.78278   -1.61968
-5.76  -6.50929   -1.57343
-5.74  -6.29143   -1.43083
-5.72  -6.15819   -1.24194
-5.7  -6.10244   -1.05182
-5.68  -6.10153   -0.88457
-5.66  -6.13372   -0.747192
-5.64  -6.18362   -0.638038
-5.62  -6.24181   -0.552531
-5.6  -6.303   -0.485853
-5.58  -6.36441   -0.433879
-5.56  -6.42471   -0.393355
-5.54  -6.48336   -0.361811
-5.52  -6.54027   -0.337398
-5.5  -6.59557   -0.318751
-5.48  -6.64949   -0.304866
-5.46  -6.70235   -0.295021
-5.44  -6.75446   -0.288702
-5.42  -6.80613   -0.285568
-5.4  -6.85768   -0.285414
-5.38  -6.9094   -0.288149
-5.36  -6.96156   -0.293769
-5.34  -7.01444   -0.302338
-5.32  -7.06836   -0.313988
-5.3  -7.12369   -0.328977
-5.28  -7.18088   -0.347807
-5.26  -7.24027   -0.371288
-5.24  -7.30197   -0.400494
-5.22  -7.36576   -0.436663
-5.2  -7.43101   -0.481072
-5.18  -7.49672   -0.534794
-5.16  -7.56173   -0.598387
-5.14  -7.62565   -0.671988
