-10.06  0.113952   -0.105875
-10.04  0.0934911   -0.102361
-10.02  0.0736868   -0.0990523
-10  0.0545016   -0.0959344
-9.98  0.0359007   -0.0929942
-9.96  0.0178517   -0.0902198
-9.94  0.000324252   -0.0876003
-9.92  -0.0167101   -0.0851256
-9.9  -0.033278   -0.0827866
-9.88  -0.0494046   -0.080575
-9.86  -0.0651134   -0.078483
-9.84  -0.0804266   -0.0765037
-9.82  -0.095365   -0.0746304
-9.8  -0.109949   -0.0728573
-9.78  -0.124196   -0.0711789
-9.76  -0.138125   -0.0695902
-9.74  -0.151752   -0.0680864
-9.72  -0.165093   -0.0666633
-9.7  -0.178164   -0.0653169
-9.68  -0.190978   -0.0640434
-9.66  -0.203551   -0.0628397
-9.64  -0.215894   -0.0617025
-9.62  -0.228021   -0.0606292
-9.6  -0.239944   -0.0596171
-9.58  -0.251674   -0.0586639
-9.56  -0.263223   -0.0577675
-9.54  -0.274601   -0.0569257
-9.52  -0.285819   -0.0561369
-9.5  -0.296887   -0.0553994
-9.48  -0.307815   -0.0547116
-9.46  -0.318613   -0.0540723
-9.44  -0.329289   -0.0534802
-9.42  -0.339853   -0.0529344
-9.4  -0.350314   -0.052434
-9.38  -0.36068   -0.0519781
-9.36  -0.37096   -0.0515663
-9.34  -0.381164   -0.0511978
-9.32  -0.391298   -0.0508725
-9.3  -0.401372   -0.0505901
-9.28  -0.411394   -0.0503504
-9.26  -0.421372   -0.0501534
-9.24  -0.431314   -0.0499994
-9.22  -0.441229   -0.0498887
-9.2  -0.451126   -0.0498215
-9.18  -0.461012   -0.0497987
-9.16  -0.470897   -0.0498208
-9.14  -0.48079   -0.0498887
-9.12  -0.490698   -0.0500036
-9.1  -0.500632   -0.0501666
-9.08  -0.510601   -0.0503791
-9.06  -0.520615   -0.0506427
-9.04  -0.530683   -0.0509595
-9.02  -0.540816   -0.0513313
-9  -0.551025   -0.0517607
-8.98  -0.561322   -0.0522503
-8.96  -0.571717   -0.052803
-8.94  -0.582224   -0.0534222
-8.92  -0.592855   -0.0541114
-8.9  -0.603623   -0.0548747
-8.88  -0.614544   -0.0557168
-8.86  -0.625633   -0.0566426
-8.84  -0.636906   -0.0576577
-8.82  -0.648379   -0.0587685
-8.8  -0.660073   -0.0599819
-8.78  -0.672006   -0.0613058
-8.76  -0.684199   -0.0627488
-8.74  -0.696677   -0.0643208
-8.72  -0.709462   -0.0660327
-8.7  -0.722583   -0.0678968
-8.68  -0.736067   -0.0699271
-8.66  -0.749946   -0.0721393
-8.64  -0.764254   -0.0745513
-8.62  -0.779028   -0.0771833
-8.6  -0.794309   -0.0800585
-8.58  -0.810141   -0.0832035
-8.56  -0.826572   -0.0866488
-8.54  -0.843654   -0.0904295
-8.52  -0.861445   -0.0945861
-8.5  -0.880005   -0.0991645
-8.48  -0.899401   -0.104217
-8.46  -0.919705   -0.109798
-8.44  -0.940995   -0.115965
-8.42  -0.963372   -0.122779
-8.4  -0.986963   -0.130312
-8.38  -1.01193   -0.13867
-8.36  -1.03844   -0.148002
-8.34  -1.06666   -0.158494
-8.32  -1.09677   -0.170361
-8.3  -1.12897   -0.183849
-8.28  -1.16349   -0.199249
-8.26  -1.20059   -0.216916
-8.24  -1.24055   -0.23729
-8.22  -1.28372   -0.260924
-8.2  -1.33047   -0.288511
-8.18  -1.3812   -0.320938
-8.16  -1.43636   -0.359343
-8.14  -1.49636   -0.405198
-8.12  -1.56162   -0.460428
-8.1  -1.6324   -0.527567
-8.08  -1.70869   -0.609969
-8.06  -1.78989   -0.712083
-8.04  -1.87431   -0.839783
-8.02  -1.95821   -1.00069
